path,category,file_size,file_size_human,compressed_size,extension
overrides/config/inventoryprofilesnext/lm.rainplay.cn&34649/villager-trading-config-v2.json,config,1312,1.28 KB,182,.json
overrides/config/inventoryprofilesnext/lm.rainplay.cn&35697/prev-villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/lm.rainplay.cn&35697/villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/matchamc.top/villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/mc.00xm.top/villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/mc.hypixel.net/villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/mc.mooncookie.cn/villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/mc.windmoon.work/prev-villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/mc.windmoon.work/villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/mc2.mcla.fun&30320/villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/minecraft.chaoxi.asia&56421/refillDisabledSlots.txt,config,1,1 B,3,.txt
overrides/config/inventoryprofilesnext/minecraft.chaoxi.asia&56421/villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/Mirage CS(colon)GO/prev-villager-trading-config.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/Mirage CS(colon)GO/villager-trading-config.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/mufeng.9666.fun&33048/prev-villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/mufeng.9666.fun&33048/villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/Nightfire/villager-trading-config.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/nuke/villager-trading-config.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/Nuketown/villager-trading-config.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/Nuketown New/villager-trading-config.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/play.simpfun.cn&20742/villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/play.simpfun.cn&21770/prev-villager-trading-config-v2.json,config,1312,1.28 KB,182,.json
overrides/config/inventoryprofilesnext/play.simpfun.cn&21770/refillDisabledSlots.txt,config,1,1 B,3,.txt
overrides/config/inventoryprofilesnext/play.simpfun.cn&21770/villager-trading-config-v2.json,config,1312,1.28 KB,182,.json
overrides/config/inventoryprofilesnext/play.simpfun.cn&28516/villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/play.simpfun.cn&32449/villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/qiangzhan/villager-trading-config.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/Qiaosun's shooting range/villager-trading-config.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/sq1.shiyuegame.cloud&20245/villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/TaCZ BR/villager-trading-config.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/Toka v2.1 整流全物品/villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/wdsj.net/refillDisabledSlots.txt,config,2,2 B,4,.txt
overrides/config/inventoryprofilesnext/wdsj.net/villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/Wii Party in Minecraft/villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/www.hypixel.net/villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/xm.rainplay.cn&12327/villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/§b§o生 §p电/villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/✿ꕥ✿ 萤川物语 ✿ꕥ✿/prev-villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/✿ꕥ✿ 萤川物语 ✿ꕥ✿/villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/【FML】1.21自适应全物品/villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/一生之路/villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/出生点装饰-20231002/villager-trading-config.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/原版生电/villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/双人生存/prev-villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/双人生存/villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/天命之旅/refillDisabledSlots.txt,config,1,1 B,3,.txt
overrides/config/inventoryprofilesnext/天命之旅/villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/奇妙大冒险/prev-villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/奇妙大冒险/villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/教学/refillDisabledSlots.txt,config,1,1 B,3,.txt
overrides/config/inventoryprofilesnext/教学/villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/教程/villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/新的世界/prev-villager-trading-config-v2.json,config,1529,1.49 KB,268,.json
overrides/config/inventoryprofilesnext/新的世界/prev-villager-trading-config.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/新的世界/villager-trading-config-v2.json,config,1529,1.49 KB,268,.json
overrides/config/inventoryprofilesnext/新的世界/villager-trading-config.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/极限全成就/refillDisabledSlots.txt,config,1,1 B,3,.txt
overrides/config/inventoryprofilesnext/枪战地图/villager-trading-config.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/测试/prev-villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/测试/prev-villager-trading-config.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/测试/villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/测试/villager-trading-config.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/测试地图/prev-villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/测试地图/villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/猎人游戏/villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/生炸全树种/villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/生电/prev-villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/生电/villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/要玩一辈子的存档/prev-villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/要玩一辈子的存档/refillDisabledSlots.txt,config,0,0 B,0,.txt
overrides/config/inventoryprofilesnext/要玩一辈子的存档/villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/速通/prev-villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/inventoryprofilesnext/速通/villager-trading-config-v2.json,config,1177,1.15 KB,161,.json
overrides/config/invmove/unrecognized.json,config,5449,5.32 KB,870,.json
overrides/config/invmove/vanilla.json,config,1092,1.07 KB,218,.json
overrides/config/ironchests/defaults.properties,config,156,156 B,126,.properties
overrides/config/ironchests/chests/copper.json,config,311,311 B,195,.json
overrides/config/ironchests/chests/crystal.json,config,344,344 B,194,.json
overrides/config/ironchests/chests/diamond.json,config,312,312 B,188,.json
overrides/config/ironchests/chests/dirt.json,config,340,340 B,197,.json
overrides/config/ironchests/chests/gold.json,config,312,312 B,187,.json
overrides/config/ironchests/chests/iron.json,config,310,310 B,187,.json
overrides/config/ironchests/chests/netherite.json,config,352,352 B,216,.json
overrides/config/ironchests/chests/obsidian.json,config,316,316 B,193,.json
overrides/config/ironchests/chests/barrels/copper.json,config,424,424 B,241,.json
overrides/config/ironchests/chests/barrels/crystal.json,config,457,457 B,243,.json
overrides/config/ironchests/chests/barrels/diamond.json,config,425,425 B,238,.json
overrides/config/ironchests/chests/barrels/gold.json,config,425,425 B,238,.json
overrides/config/ironchests/chests/barrels/iron.json,config,423,423 B,237,.json
overrides/config/ironchests/chests/barrels/netherite.json,config,465,465 B,260,.json
overrides/config/ironchests/chests/barrels/obsidian.json,config,429,429 B,241,.json
overrides/config/ironchests/upgrade_types/copper.json,config,28,28 B,30,.json
overrides/config/ironchests/upgrade_types/crystal.json,config,57,57 B,48,.json
overrides/config/ironchests/upgrade_types/diamond.json,config,54,54 B,44,.json
overrides/config/ironchests/upgrade_types/gold.json,config,51,51 B,42,.json
overrides/config/ironchests/upgrade_types/iron.json,config,53,53 B,44,.json
overrides/config/ironchests/upgrade_types/netherite.json,config,59,59 B,50,.json
overrides/config/ironchests/upgrade_types/obsidian.json,config,58,58 B,48,.json
overrides/config/jade/hide-blocks.json,config,149,149 B,120,.json
overrides/config/jade/hide-entities.json,config,243,243 B,167,.json
overrides/config/jade/jade.json,config,976,976 B,429,.json
overrides/config/jade/plugins.json,config,1718,1.68 KB,546,.json
overrides/config/jade/sort-order.json,config,2109,2.06 KB,492,.json
overrides/config/jade/usernamecache.json,config,2291,2.24 KB,1312,.json
overrides/config/jei/blacklist.cfg,config,0,0 B,0,.cfg
overrides/config/jei/blacklist.json,config,19,19 B,21,.json
overrides/config/jei/ingredient-list-mod-sort-order.ini,config,70,70 B,66,.ini
overrides/config/jei/ingredient-list-type-sort-order.ini,config,74,74 B,57,.ini
overrides/config/jei/jei-client.ini,config,8658,8.46 KB,2037,.ini
overrides/config/jei/jei-colors.ini,config,1338,1.31 KB,503,.ini
overrides/config/jei/jei-debug.ini,config,918,918 B,274,.ini
overrides/config/jei/jei-mod-id-format.ini,config,463,463 B,262,.ini
overrides/config/jei/recipe-category-sort-order.ini,config,1194,1.17 KB,304,.ini
overrides/config/libipn/libipn-demo-config.json,config,2,2 B,4,.json
overrides/config/litematica/litematica_.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_110.42.33.232.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_110.42.33.232_dim_minecraft_overworld.json,config,746,746 B,293,.json
overrides/config/litematica/litematica_123.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_123_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_123_dim_minecraft_the_nether.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_127.0.0.1.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_127.0.0.1_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_127.0.0.1_dim_minecraft_the_nether.json,config,746,746 B,293,.json
overrides/config/litematica/litematica_127.0.0.1_dim_minecraft_zhucheng.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_26.141.105.31.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_26.141.105.31_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_26.178.176.63_25565.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_26.178.176.63_25565_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_26.197.209.19_25565.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_26.197.209.19_25565_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_26.228.188.76_16454.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_26.228.188.76_16454_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_26.231.138.224_25567.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_26.231.138.224_25567_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_26.236.46.122_25565.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_26.236.46.122_25565_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_26.236.46.122_25565_dim_minecraft_the_nether.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_26.248.212.218_27761.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_26.248.212.218_27761_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_26.26.61.221_25565.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_26.26.61.221_25565_dim_minecraft_hub.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_26.26.61.221_25565_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_26.37.111.106_25566.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_26.37.111.106_25566_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_26.72.4.90_25565.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_26.72.4.90_25565_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_26.92.147.136_25565.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_26.92.147.136_25565_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_3c3u.org.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_3c3u.org_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_3c3u.org_dim_minecraft_the_nether.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_7e526c6c1d80.ofalias.net_51005.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_7e526c6c1d80.ofalias.net_51005_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_7e526c6c1d80.ofalias.net_51005_dim_minecraft_the_nether.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_88cd19ee-daa4-4e7e-5f8a-bbca3fb2179c.ofalias.com_24454.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_88cd19ee-daa4-4e7e-5f8a-bbca3fb2179c.ofalias.com_24454_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_88cd19ee-daa4-4e7e-5f8a-bbca3fb2179c.ofalias.com_24454_dim_minecraft_the_nether.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_8fb74d2a-c7ab-8b1a-e414-31870fd3df78.ofalias.com_24454.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_8fb74d2a-c7ab-8b1a-e414-31870fd3df78.ofalias.com_24454_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_8fb74d2a-c7ab-8b1a-e414-31870fd3df78.ofalias.com_42589.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_8fb74d2a-c7ab-8b1a-e414-31870fd3df78.ofalias.com_42589_dim_minecraft_overworld.json,config,753,753 B,301,.json
overrides/config/litematica/litematica_8fb74d2a-c7ab-8b1a-e414-31870fd3df78.ofalias.com_42589_dim_minecraft_the_nether.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_aam.rainplay.cn_28421.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_aam.rainplay.cn_28421_dim_minecraft_overworld.json,config,753,753 B,301,.json
overrides/config/litematica/litematica_ag.rainplay.cn_21737.json,config,101,101 B,93,.json
overrides/config/litematica/litematica_ag.rainplay.cn_21737_dim_minecraft_overworld.json,config,759,759 B,309,.json
overrides/config/litematica/litematica_ag.rainplay.cn_21737_dim_minecraft_the_end.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_ag.rainplay.cn_21737_dim_minecraft_the_nether.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_a✿ 萤川溯光 ✿.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_a✿ 萤川溯光 ✿_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_c749b71350f9.ofalias.com_53150.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_c749b71350f9.ofalias.com_53150_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_cfc8522bc8db.ofalias.net_24824.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_cfc8522bc8db.ofalias.net_24824_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_cfc8522bc8db.ofalias.net_24824_dim_minecraft_the_end.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_cfc8522bc8db.ofalias.net_34649.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_cfc8522bc8db.ofalias.net_34649_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_e61cf922-861f-7823-2c1e-a30a9e898996.ofalias.com_24454.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_e61cf922-861f-7823-2c1e-a30a9e898996.ofalias.com_24454_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_fm.rainplay.cn_41532.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_fm.rainplay.cn_41532_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_fm.rainplay.cn_49439.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_fm.rainplay.cn_49439_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_fm.rainplay.cn_49439_dim_minecraft_the_nether.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_frp-bid.com_39084.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_frp-bid.com_39084_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_frp-boy.com_24665.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_frp-boy.com_24665_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_frp-era.com_46888.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_frp-era.com_46888_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_frp-era.com_46888_dim_minecraft_spawn.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_frp-fan.com_10752.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_frp-fan.com_10752_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_frp-few.com_58636.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_frp-few.com_58636_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_frp-few.com_58636_dim_minecraft_the_nether.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_frp-gap.com_52311.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_frp-gap.com_52311_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_frp-hen.com_10766.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_frp-hen.com_10766_dim_minecraft_huanle2.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_frp-hen.com_10766_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_frp-hen.com_10766_dim_minecraft_the_nether.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_frp-hen.com_10766_dim_minecraft_zhucheng.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_frp-leg.com_30940.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_frp-leg.com_30940_dim_minecraft_overworld.json,config,768,768 B,326,.json
overrides/config/litematica/litematica_frp-leg.com_30940_dim_minecraft_the_end.json,config,772,772 B,328,.json
overrides/config/litematica/litematica_frp-leg.com_30940_dim_minecraft_the_nether.json,config,762,762 B,319,.json
overrides/config/litematica/litematica_frp-mix.com_62911.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_frp-mix.com_62911_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_frp-mix.top_62911.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_frp-mix.top_62911_dim_minecraft_huanle1.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_frp-mix.top_62911_dim_minecraft_huanle1_nether.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_frp-mix.top_62911_dim_minecraft_huanle2.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_frp-mix.top_62911_dim_minecraft_huanle2_nether.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_frp-mix.top_62911_dim_minecraft_huanle2_the_end.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_frp-mix.top_62911_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_frp-mix.top_62911_dim_minecraft_the_end.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_frp-mix.top_62911_dim_minecraft_the_nether.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_frp-mix.top_62911_dim_minecraft_zhucheng.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_frp-net.com_11619.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_frp-net.com_11619_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_frp-net.com_11619_dim_minecraft_the_nether.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_frp-oil.com_38620.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_frp-oil.com_38620_dim_minecraft_overworld.json,config,756,756 B,304,.json
overrides/config/litematica/litematica_frp-oil.com_38620_dim_minecraft_the_nether.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_frp-six.com_47271.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_frp-six.com_47271_dim_minecraft_overworld.json,config,756,756 B,304,.json
overrides/config/litematica/litematica_frp-six.com_47271_dim_minecraft_the_end.json,config,756,756 B,304,.json
overrides/config/litematica/litematica_frp-six.com_47271_dim_minecraft_the_nether.json,config,756,756 B,304,.json
overrides/config/litematica/litematica_frp-ski.com_24665.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_frp-ski.com_24665_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_frp-try.com_63000.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_frp-try.com_63000_dim_minecraft_overworld.json,config,759,759 B,310,.json
overrides/config/litematica/litematica_frp-try.com_63000_dim_minecraft_the_end.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_frp-try.com_63000_dim_minecraft_the_nether.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_frp-use.com_52991.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_frp-use.com_52991_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_fuzhou-dae5e406.ofalias.net_50649.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_fuzhou-dae5e406.ofalias.net_50649_dim_minecraft_overworld.json,config,756,756 B,304,.json
overrides/config/litematica/litematica_fuzhou-dae5e406.ofalias.net_50649_dim_minecraft_the_nether.json,config,756,756 B,304,.json
overrides/config/litematica/litematica_gm.rainplay.cn_18254.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_gm.rainplay.cn_18254_dim_minecraft_overworld.json,config,744,744 B,293,.json
overrides/config/litematica/litematica_gm.rainplay.cn_18254_dim_minecraft_the_end.json,config,768,768 B,316,.json
overrides/config/litematica/litematica_gm.rainplay.cn_18254_dim_minecraft_the_nether.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_gmt.rainplay.cn_18254.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_gmt.rainplay.cn_18254_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_gmt.rainplay.cn_18254_dim_minecraft_the_nether.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_handiwork-phonics.jp.e4mc.link.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_handiwork-phonics.jp.e4mc.link_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_huanle1.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_huanle1_dim_minecraft_overworld.json,config,756,756 B,304,.json
overrides/config/litematica/litematica_huanle1_dim_minecraft_the_end.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_huanle1_dim_minecraft_the_nether.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_k1.ungc.com.cn_21948.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_k1.ungc.com.cn_21948_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_k1.ungc.com.cn_21957.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_k1.ungc.com.cn_21957_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_k1.ungc.com.cn_21957_dim_minecraft_the_nether.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_lm.rainplay.cn_34649.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_lm.rainplay.cn_34649_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_lm.rainplay.cn_34649_dim_minecraft_the_end.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_lm.rainplay.cn_34649_dim_minecraft_the_nether.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_lm.rainplay.cn_35697.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_lm.rainplay.cn_35697_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_lm.rainplay.cn_35697_dim_minecraft_the_end.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_lm.rainplay.cn_35697_dim_minecraft_the_nether.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_matchamc.top.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_matchamc.top_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_mc.00xm.top.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_mc.00xm.top_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_mc.00xm.top_dim_minecraft_the_nether.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_mc.hypixel.net.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_mc.hypixel.net_dim_hypixel_dimension_switch.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_mc.hypixel.net_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_mc.mooncookie.cn.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_mc.mooncookie.cn_dim_minecraft_overworld.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_mc.windmoon.work.json,config,95,95 B,88,.json
overrides/config/litematica/litematica_mc.windmoon.work_dim_minecraft_lotus.json,config,754,754 B,312,.json
overrides/config/litematica/litematica_mc.windmoon.work_dim_minecraft_overworld.json,config,754,754 B,312,.json
overrides/config/litematica/litematica_mc.windmoon.work_dim_minecraft_the_end.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_mc.windmoon.work_dim_minecraft_the_nether.json,config,758,758 B,305,.json
overrides/config/litematica/litematica_mc2.mcla.fun_30320.json,config,95,95 B,88,.json
