path,file_size,file_size_human,env_client,env_server,download_domain,download_url,sha1,sha512
mods/[祸乱鬼魅] BOMD-1.7.5-1.20.1.jar,2746075,2.62 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/du3UfiLL/versions/yoCCX4Cc/BOMD-1.7.5-1.20.1.jar,6312dfbbc64f5621a3f5169ff6c53f567baee56b,4455247f1652cf097bdab445467d7ab1f1ae58c6b594de0ef5118fc908e32ca888110be4036dd941256d3a9574993f8b1122a4a6f90d195e2f142f16f31227a7
mods/[禁用自定义世界警告] DisableCustomWorldsAdvice-4.1.jar,38644,37.74 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/HdwRs3kc/versions/P23QCBEG/DisableCustomWorldsAdvice-4.1.jar,af89914abaa661b1e055eb9fc45b26fba8c20102,79b3aee9199c39d2e3320e9f1e0bd6c208f50ba3f7ba0c42649d0197cb27bc5cebb90a1defd9acaca29cbe3f2d6816ab619e043528f9a48ad2465d9795dd7f40
mods/[符文] runes-0.9.13+1.20.1.jar,242139,236.46 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/lP9Yrr1E/versions/Z915LCkR/runes-0.9.13%2B1.20.1.jar,9a13275dc0cf1c092fda619bfb88415fee7e2e67,a4f4de8577788c52ce6264adc0d9f301040bad21c53e3c8a59b159b746bc5181a209250f6982af70830882a278914d98bc1d45f913291b8bed1946b3523aaabf
mods/[简单帽子] simplehats-fabric-1.20.1-0.4.0a.jar,1400092,1.34 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/iSkQCp6b/versions/vcsAZ7Ma/simplehats-fabric-1.20.1-0.4.0a.jar,5dc5560bf3d63d741eae94d82c183cc4e66c5f1d,d14044c4741329a8981458018a4a49c1ea32c0c6676466f01f00e4227e075c137b585615f51198343fe80d7da8051ed424a84385f5961fd7067624a7c1eecfee
mods/[简易铁砧] EasyAnvils-v8.0.2-1.20.1-Fabric.jar,129625,126.59 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/OZBR5JT5/versions/pA1enJAS/EasyAnvils-v8.0.2-1.20.1-Fabric.jar,c889871e3cbd51d513139050069cfc30e0254dac,aee4e67b1f7ba7f0593a953aa1ec958cce0c9bf69df1f336b77dbd27a8264a5f886cb54fed2b19cb4d26e22236ab92d6d8bba1cdcfc1730245c63a6e867854c4
mods/[精巧手艺] handcrafted-fabric-1.20.1-3.0.6.jar,7106384,6.78 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/pJmCFF0p/versions/NRw0CDAc/handcrafted-fabric-1.20.1-3.0.6.jar,459ccaa507c4c28738c6d821e12b66de31861c66,92c3b47c635196d0991831ce64e2c47bd9d666ee6213bbba87b8f0214cccbba626a564ad130ec0336e94936568dce462d1ff6ca726a81134518795709632602e
mods/[精简锦饰] convenientdecor-0.4.3.jar,722441,705.51 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/gMWAhU1n/versions/JrcEJiEH/convenientdecor-0.4.3.jar,652c4b2908baa6cfeffaaecb2399f0ed41549bf8,42fbbfdad25d97734f57bea773d90a072758d46f804aeb8ff2ad4d4a56496640e707fd4d1f693a7e9a76c54a0add70755318081255cdcf9cc6447d7374eb22e6
mods/[结构变体] repurposed_structures-7.1.21+1.20.1-fabric.jar,8173392,7.79 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/muf0XoRe/versions/27yUYgkT/repurposed_structures-7.1.21%2B1.20.1-fabric.jar,ac8be9a1fd29d2215d92f4e060fd87b021e50e3f,1f9d2354a1a94051f7393b0904dfe53c146bde973408702c219254d3271ba2434e2e12074bf5a46e66e9eff1e590e9ee188aad06083b91b37f7aef86b0defbf9
mods/[绽芳自然] letsdo-bloomingnature-fabric-1.0.12.jar,4093239,3.90 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/4Vno77MY/versions/j67RfSlZ/letsdo-bloomingnature-fabric-1.0.12.jar,58bef2ded3639a6929faae48894eabad3fe82658,dd6ca0209184343ef8fa403f7be6c72e9b3759009844e19616c9daa6ab6d95405919ecc65327a280d1211e68103fbe8e02201a1332bd9c97bfd3327ee34011a6
mods/[羊毛靴子] wooledboots-1.7-fabric-mc1.20.1.jar,74878,73.12 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/YJfbVVdW/versions/ZvkhYpiG/wooledboots-1.7-fabric-mc1.20.1.jar,f6fb35d98374fd6b8d8c3da8604cee607d1ab23b,f53abbef994ebcd95932622f24bd3a7f3e6e83b6605e627ac7ce2c01d4e499867828d9fc8f0f1d139ab46a8f9850e673df3d3b81c96d0fd0bc6d76c8ee3f4cdf
mods/[美化！Fabric版] beautify-2.0.0+1.20.1.jar,836227,816.63 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/DhSSvaxs/versions/Ci4PSyvK/beautify-2.0.0%2B1.20.1.jar,f820d8f67e7fb9c940bb902a6a1179e6425ca87f,9a2e58f81b64e36f759f966f2df37fafc987ef024fca951ae7627068b80fd11ba80f340bfcb98453cbbd81bf6c5f00363420591329a0db617c714d0c715e1005
mods/[群系替换器] biomereplacer-2.2-hippo-fabric.jar,146416,142.98 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/DAXbR0Wj/versions/CWGaBhVV/biomereplacer-2.2-hippo-fabric.jar,b1b6f6fccd81329b53dc52ef606ed2b315d067e9,9caba3d7e7b45b522dc4615c497f3352c303282425cd8f2a63aee2d0b5624b93b39fd2a11b4f8f39f2fc57e9652f52669c73298d3c77ee7737f60343053f1927
mods/[聊天头像] chat_heads-0.15.0-fabric-1.20.jar,84380,82.40 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/Wb5oqrBJ/versions/Nfb15p2T/chat_heads-0.15.0-fabric-1.20.jar,d6e2d160ee5c91bf5ead70fb0ce4e600e0888439,6609950f77ff6cc450ab93449d40671899c91d49c17abca4111e730c6b7b0a2b8a6eb2c4851a48dfd011e575e3d0042ab0345494fde40b81c01d87626262b496
mods/[脚印粒子] footprintparticle-0.5.4b-mc1.20(.1).jar,89531,87.43 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/xZQOoOaY/versions/QMRdFypn/footprintparticle-0.5.4b-mc1.20%28.1%29.jar,14e967a94edda5af798fb7df4f015f2b7705c13f,3f76bc0a6634de8f4306a5eed32a61ce071474102046416a2ff7b06d095c8e00d1806ecf7ffdbe4fbcb57100d43e2dee9578bbe7bb95ec5fb87c16097a0edc39
mods/[脚步声] PresenceFootsteps-1.10.1+1.20.1.jar,5664952,5.40 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/rcTfTZr3/versions/k0t6DSmw/PresenceFootsteps-1.10.1%2B1.20.1.jar,8f88195dea52509564fabc3dfac966b09290d905,c306f96496aadc30abcaac0bd35e22f870e974fe532eaf1f2b66bfd5e7e5e7f6276d58b393bcd6521e8ea74b38a52b54246e2cd0344d9acf8ed4cb233f9a1e1d
mods/[腐烂生物] rottencreatures-fabric-1.20.1-1.1.0.jar,2615287,2.49 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/5Zusp48B/versions/Ny97hpdb/rottencreatures-fabric-1.20.1-1.1.0.jar,9b56ba6a17b25fe57244bf4d8728486703e33b6a,9558f3fa3fa1071ee953d70087ec9eed9520d0526139c68d0f3993a4b998e9f8bb09246349ea329810d306da597895f9cce4896ed9735e49c9acc56157f31aee
mods/[自定义加载界面] customsplashscreen-2.1.1.jar,663667,648.11 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/BwFQLeCh/versions/olYha9Cw/customsplashscreen-2.1.1.jar,40bf9ab122abd11100c2ac35bc1fb4db1f8afcae,f4fe569b611f7786ea2e4f51c855a840ffa9215cdb05f51d01ca819a30906b7209103d3b1b314d290cd0c2887d8a70d7e42422ad04631c15a9b72f232e3f423a
mods/[自定义唱片] AddurDisc-Fabric-1.20.x-1.3.jar,238416,232.83 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/gcH4oguI/versions/dpdcKAe3/AddurDisc-Fabric-1.20.x-1.3.jar,7e5109d148250ef9e8db525fc28a8b6e36ebc679,2dadab7667aa96fa29e24b25d63ab75f206f76e26784af03b0f6c01d2a49bb8b255b85a4bd744600e64159eadb7438b5780c290d526ccb8fe3cf28c7ef50c87e
mods/[自然之灵] naturespirit-2.2.5-1.20.1.jar,20517897,19.57 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/WBvnqHfV/versions/GW1xcaGA/naturespirit-2.2.5-1.20.1.jar,f9b0e2917bdc349fc5d10cf786fef45b6442413c,898aaba14838cf3ff66ec995c37d68c962901655ebdaa9601f65d82f66fa2a2cfca11eebfb090771fc18c7045661d151a66cadb221b2f8866b5551110882f429
mods/[自然罗盘／生物群系指南针] NaturesCompass-1.20.1-2.2.3-fabric.jar,230344,224.95 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/fPetb5Kh/versions/NovIXDxY/NaturesCompass-1.20.1-2.2.3-fabric.jar,0734579799a17b9662b833cc21399521b09161ff,b57dabd55010b598a66fe13644380c452ea75d4717b6acb7cd4f7718d6d535920cf7e216491bde427066d7e68dfaee5ef7226b7c8322b4f8771cf0dc9416e56e
mods/[自然音效] AmbientSounds_FABRIC_v6.3.4_mc1.20.1.jar,53432098,50.96 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/fM515JnW/versions/Y8F6BpQg/AmbientSounds_FABRIC_v6.3.4_mc1.20.1.jar,69e884eb154223eac6c85d120b217a5856b5b6a5,3d047c3b8fa124089459a93951c9bca07da58bf07f2b63ed80e3abf69b6fe8d62bd6c991bf9beaa5deabbaf84ab40349c68a9e090d851c5e4a0356aefed09ad1
mods/[舒适用品] comforts-fabric-6.4.0+1.20.1.jar,693624,677.37 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/SaCpeal4/versions/pMr60Kkq/comforts-fabric-6.4.0%2B1.20.1.jar,96c1b52fa6dcff140b56e17ce980d2a5c528fad2,c1796378b47aa03544b772d2b631d7387e4365ba0c0a3468dc5e78348d26e0406bd015b530e0acab679e090310aafd201a106e519d3b9e32b26e0db9928b04be
mods/[苦力怕改革／苦力怕革新] creeperoverhaul-3.0.2-fabric.jar,1451306,1.38 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/MI1LWe93/versions/Mw0Hq1SZ/creeperoverhaul-3.0.2-fabric.jar,28f45ffa819e310e0df0e652b7a971db993fa008,b1bfccc651b4caa95de045aa41d871b2f9da05e9a7a76211a3c9d462673fbf6e359b23a14c99ba27285a31498a77d7620584a7d50cd21bf3e3d4940f06b5e118
mods/[苹果皮] appleskin-fabric-mc1.20.1-2.5.2.jar,1097240,1.05 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/EsAfCjCV/versions/N5XeV21r/appleskin-fabric-mc1.20.1-2.5.2.jar,f859bb13130788ae2dc2e76a9c80c89e4bbbef5f,712ca0f86050ab3c6dbdbe62c5d9fabe77837d70529d1cd686f915a5f09d3a4f71ad4d3866984fbdded63ae2eb1c1ceedfb3386253510ee3a54857f77677e4f4
mods/[落叶] fallingleaves-1.15.6+1.20.1.jar,156773,153.10 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/WhbRG4iK/versions/flPXaySR/fallingleaves-1.15.6%2B1.20.1.jar,9950aaea2a33b1cfc972e881c533384e3bb0a0fb,9a335ccb81b4511c073dc4cc687a4bdbeb2aec5f8735da6032096d13e90a81b98912dd96cafed885ea4b9d30d5e44fa4d2dda185009164b285f297f021da4e78
mods/[葡园酒香] letsdo-vinery-fabric-1.4.41.jar,3043160,2.90 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/1DWmBJVA/versions/Xv8zHKzi/letsdo-vinery-fabric-1.4.41.jar,3e65b576e50b6c1ffdd8213ecc43bf91f1477785,b2af162ea4f41aefbdeed997777ac3080b43ae76b847344a4117ae69a0de579b3157ab0c3ccbdac89964d87f596aee3b79426ea2a89cad08a82a676f7fd68808
mods/[蜜蜂领域／黄蜂领域] the_bumblezone-7.9.10+1.20.1-fabric.jar,69094281,65.89 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/eA8SXqWL/versions/WeQsFeo4/the_bumblezone-7.9.10%2B1.20.1-fabric.jar,098927fb0155a28c4d3e6cea78b36a8be1af52d2,660aa2918712abcf68c7ac867e132acb8f6402c71b6690ddd8be6ef98b4070e3a533864b94befaa3b6953cb5664738f219720efd65f18cf382c4130de776f19e
mods/[表情工艺] emotecraft-for-MC1.20.1-2.2.7-b.build.50-fabric.jar,873611,853.14 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/pZ2wrerK/versions/NFPdxMt9/emotecraft-for-MC1.20.1-2.2.7-b.build.50-fabric.jar,222c93e8a63a6b486f223714a5b20b2e0f206954,7d02d00fdfa79c126cc74753cecc8fa5fb44a7035ebc90249f06985896874bc803cfe1558e867851ee53cc04a5caa473721bd99ef718780f34f264e5ed284a13
mods/[警卫村民Fabric版] guardvillagers-2.0.9-1.20.1.jar,298755,291.75 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/59rkB3YY/versions/86pJMC8z/guardvillagers-2.0.9-1.20.1.jar,f9088c020f2f4bd928080f73dde981086bfdae1c,afdb9cac841cb48878b7ff21b9344d047a2f342ed53770ad01d25c0a2b02d33988c14edf1f0e7ca80274cbafb2f0f821571fead16703dfa6e4261c0ba6d8b169
mods/[试验假人] dummmmmmy-1.20-2.0.8-fabric.jar,354023,345.73 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/Adega8YN/versions/ARuuU3Qq/dummmmmmy-1.20-2.0.8-fabric.jar,dc8efc52f45f36ad23a8ce9143eaa2e521e34daf,15f88a31e359c4bfa71a347440449b696c002f49b996832fa652ea8a65447344a543842753c61568eee959c5ff95d987cf4c079f879e5b5e03f096498fe2763b
mods/[越肩视角重制] ShoulderSurfing-Fabric-1.20.1-4.21.0.jar,263870,257.69 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/kepjj2sy/versions/zu0u5ILo/ShoulderSurfing-Fabric-1.20.1-4.21.0.jar,7ccd6e68d00a5e8edc6d137ab490dc1324d748b4,3e049a9d3aea4e68db1b41729cbedead140fba089e8a204960d353a604c41f06bca3a4d3ff9c3100d4c2197639048d7173fe1e94822b4f4be96752d656934ec2
mods/[这就是石粒！] rocks-1.7.1.jar,224821,219.55 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/Sb5ypgDP/versions/LSUORevX/rocks-1.7.1.jar,a25261b5d3affffd16b9b9d613e693db55deea60,9bf830bd00a6ea32b752ed1de5bca7fdea18f30f3c5ceabec1f9875a8286dfbcf224f53464595addb235aa4bb8942cb007797e4e0aed876c617d7b3f596f33a5
mods/[进度信息展示] advancementinfo-1.20-fabric0.83.0-1.4.jar,43895,42.87 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/G1epq3jN/versions/gfcbMV82/advancementinfo-1.20-fabric0.83.0-1.4.jar,dfa603a2db09d6e303dd2991f016550ae156e3d1,ff10a77f831354f757c1ba4b6906e612549f3ac0dd3b15101dae29a459937bfceabe5e7ce7cd9126e58833a69e5a4ba04993dfcf2098830b9ccf2c192dddc0e5
mods/[进度牌匾] AdvancementPlaques-1.20.1-fabric-1.6.7.jar,194905,190.34 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/9NM0dXub/versions/xX9KGjcD/AdvancementPlaques-1.20.1-fabric-1.6.7.jar,c90badc7d2fed0c1144d944a3c0ee10a540f2a27,950f77c40f6927f3be21df4772c642d31de60abf09449859e6c1cd2224f1c0758cbf05ed93706cd9821e062b9bdb93f81215fe53586c8d7014686600c7de1012
mods/[进食动画] eating-animation-1.20+1.9.61.jar,1218710,1.16 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/rUgZvGzi/versions/AqXSvu6M/eating-animation-1.20%2B1.9.61.jar,d5a8909b0b864eb1a7a2d62368932d264eb60317,7470cd63b49cd797a21b30fefe11bd53e419ca8ed0eb01f498b801e83222685bbe853e7323f2e310874a3619628fece48ec69ea53cd391dd97a139c64225d077
mods/[通用拼音搜索] jecharacters-1.20.1-fabric-4.6.3.jar,272078,265.70 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/I7k4B65h/versions/iz4uK2V9/jecharacters-1.20.1-fabric-4.6.3.jar,06ddb4a3c9aa5f6a575e3a06d2825af98b49f100,433f477f64e19ab35fd0ea9287af1c8ee37da6099552ad6cd1e0faa4898603cb19dc2e12e497a413a02e1a3c295f4f696d33d5f190b7651a8bba130ce10251eb
mods/[通用骨粉] UniversalBoneMeal-v8.0.1-1.20.1-Fabric.jar,80819,78.92 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/66VIiT1y/versions/aiTMkkNX/UniversalBoneMeal-v8.0.1-1.20.1-Fabric.jar,31ed2b5b85d60017fc1692854efefa3836a545b7,9318d28402e46a2710d7fe7a1cb42148a1c53d3deae470704b3b5278722eaa49e60389c4609c852ef7f2b3a9f6559955aff665b38e8226e60c1d3a92c492471a
mods/[钠 · 土径阴影] sodium-shadowy-path-blocks-3.4.2.jar,55568,54.27 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/EIa1eiMm/versions/PD6Nlt01/sodium-shadowy-path-blocks-3.4.2.jar,2afe847da4edb058d0d3afe84741405b8f3b7059,0cb8e4764e2a5d1681d037f0c6fcc7d9ef60761c587fc34de56a09f590e6adee0016064ba9474e607a6dd0359fed543cd328303944031145cd1f10e8e9b9c698
mods/[钠 · 扩展] sodium-extra-0.5.9+mc1.20.1.jar,370701,362.01 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/PtjYWJkn/versions/mDbF0LZT/sodium-extra-0.5.9%2Bmc1.20.1.jar,0f97ec3f395b223848a63573b1a46cbecf97f19f,c47b765f8e062ca7e3471fe5e74aabdf56160d5b67b64dfcca8c177ede914715097ae4e94defe2a6b02bf86ccba1e7bf471073c71bb126e51adf21e54c5864e3
mods/[钠] sodium-fabric-0.5.13+mc1.20.1.jar,971552,948.78 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/AANobbMI/versions/OihdIimA/sodium-fabric-0.5.13%2Bmc1.20.1.jar,bcdbf37d9494e405cba210d7a80ed58e756297b5,81c64f9c2d3402dfa43ee54d8f5a054f5243bfb08984e3addcab9fe885073c79c43c1c8c41e8f30b625d26a656f82a8e5f370bbbbf222ff1c08f4b324edb7ea4
mods/[铁氧体磁芯] ferritecore-6.0.1-fabric.jar,125197,122.26 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/uXXizFIs/versions/unerR5MN/ferritecore-6.0.1-fabric.jar,8fa3b84fc5860dbc30fdf8cced02af68dffcf3fa,9b7dc686bfa7937815d88c7bbc6908857cd6646b05e7a96ddbdcada328a385bd4ba056532cd1d7df9d2d7f4265fd48bd49ff683f217f6d4e817177b87f6bc457
mods/[铟] indium-1.0.36+mc1.20.1.jar,105382,102.91 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/Orvt0mRa/versions/nQHYSjxO/indium-1.0.36%2Bmc1.20.1.jar,d824614e7a173d273167969f427702f51846aca7,7c5a1851f1fc08ae69318e151d07151fabba6cda2a24616c9251e1a4e5b969453e88b97d60f926271d60e3511bfc6fa05a64a108466efb7f29bec4519547e0c9
mods/[锂] lithium-fabric-mc1.20.1-0.11.4.jar,691483,675.28 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/gvQqBUqZ/versions/iEcXOkz4/lithium-fabric-mc1.20.1-0.11.4.jar,048227ed60a3005cf9fa55880dfe0cf20b0ba680,31938b7e849609892ffa1710e41f2e163d11876f824452540658c4b53cd13c666dbdad8d200989461932bd9952814c5943e64252530c72bdd5d8641775151500
mods/[锦致装饰] supplementaries-1.20-3.1.42-fabric.jar,13484325,12.86 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/fFEIiSDQ/versions/xZP8KbxH/supplementaries-1.20-3.1.42-fabric.jar,ba19170e8d9a3aa436ecfdfbb7b1030c0151b18c,5db0dab975ef613cc81d27c80a96a704ab88cd34c1dcd8df1b3efcc629a7eb8c7c6ab309ad21f7b4b8a55a74b5f7b91354dfe56f97c6d873df2b14af17b5b63a
mods/[附魔描述] EnchantmentDescriptions-Fabric-1.20.1-17.1.21.jar,60972,59.54 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/UVtY3ZAC/versions/YWWrhjUf/EnchantmentDescriptions-Fabric-1.20.1-17.1.21.jar,562fc22dceb6bc6937fe32a5cb352f56978230da,d5fc1b9cf448372dc1c904e7a61cc78cc796353ae97b277c4f37ba57527bb39021a0f869e676e12b38e1e539ae6f96df63fe10d7dafc3428ed82dca052ef55a1
mods/[附魔灌注台] EnchantingInfuser-v8.0.3-1.20.1-Fabric.jar,157962,154.26 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/ePv85y52/versions/8ZYi5jjW/EnchantingInfuser-v8.0.3-1.20.1-Fabric.jar,9a7320682e6b64362f49681bf3f1d33cc384d886,7e6583ad50c9b0fa6dfd0502a7cda32bf0006ce1e18fad567189c44dc5b99ecd15f5000ef337e47a77777d875229570842bf63d177a4fb2289dd416a5f20b5b9
mods/[青青草甸] letsdo-meadow-fabric-1.3.25.jar,2658744,2.54 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/ra7o6Sl7/versions/phaFB3JP/letsdo-meadow-fabric-1.3.25.jar,eb56c49f132d8d6da6ef46e54d1ba75cea6b2d94,4401d7dc8582747042edb8dad80802e5ae683489dcd1dd6d2fed7c8b3755053554472857f90b98256e3aaa75ffe91f57367e5e00244fb69efa6606c255d779ce
mods/[鞘翅插槽] elytraslot-fabric-6.4.4+1.20.1.jar,85106,83.11 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/mSQF1NpT/versions/7w60aZYA/elytraslot-fabric-6.4.4%2B1.20.1.jar,1c8ac3502cb72cd76a804fa7ee31ea535de0bcdf,4ffb63737c7cf209443d9026b60467136b437ea207986f32e2caef1305fa4b3aaa907844a3e647f4d3c54b683b22e0cf26ddd3c83a6da01b5a3e8a2cf8afcec5
mods/[风铃] windchimes-1.2.4+1.20.jar,1224402,1.17 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/iM50gcBD/versions/JapPN4QV/windchimes-1.2.4%2B1.20.jar,98aa3508f6537ceddba1032812e4625df931f0f8,f58c75e08f6147c51dfeefb8c53e5f0042cfef3acdfcfd2a741e9cc3c46d83642af0705ccf45f1617aa73266ee164b944eaed34d669c22084318afdf5416c52b
mods/[飞车奇匠] automobility-0.4.2+1.20.1-fabric.jar,1108056,1.06 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/rqIsPf9F/versions/G97BY8OB/automobility-0.4.2%2B1.20.1-fabric.jar,c820b82890d0192ccf1e8bc05d1ff081bc5954b7,359883a402fabc987608186f236a552deb7c6bb7abe2e75c166717a6cd97278050e16f6c88d58b1d6c4b1d3d5fc40f344ae27f1bfde0f3fcddfc94704230fdd8
mods/[食物效果显示] foodeffecttooltips-1.1.1-1.20.0.jar,14981,14.63 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/GGfyJWnG/versions/aJiMrtqD/foodeffecttooltips-1.1.1-1.20.0.jar,346591a33fcb4dc27f9e0ebc46738a1666b9fd14,caa3aaa43ce1e915e08545dc36f6842535b7ea3a501ea52a62190ed8c814b78b69a83790660fb2f0a333c6b64fbfc96a2393b5eb9eff465cf7b1469e35cb36d5
mods/[香芋乐事] ubesdelight-fabric-1.20.1-0.4.6.jar,5177359,4.94 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/PYjpoAys/versions/2XOeG36k/ubesdelight-fabric-1.20.1-0.4.6.jar,177de92d6429612265c96625d5c13ffa56ae32eb,cd41b4233f34d24320595db71e0d9c3f7f2def3117490789e381cc1f78bc8bf8f509aae0a354e974d1aecae0052142b4403713e194bcaf0e0b86f215e5f385a5
mods/[馥郁烘焙] letsdo-bakery-fabric-2.0.6.jar,2236226,2.13 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/oNB5jhlA/versions/KEv4JeEB/letsdo-bakery-fabric-2.0.6.jar,203dd030920eda073520f0fe9c3de47259234480,129d664e0e9e05eab2ea6e8aef27f7cf741ba419d90617e9943d2db254c73d549b0632a2ee821a3b80c4455d918773fc3becbb9019c2a572c9d727726de525ca
mods/[高级下界合金] advancednetherite-fabric-2.1.3-1.20.1.jar,502658,490.88 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/CFX9ftUJ/versions/KLFf6PpA/advancednetherite-fabric-2.1.3-1.20.1.jar,f5a8f912232ccaeac0e2167f2e9347b5da1bb26e,fb94238f5fc928d9c8ca4881c7d3ae8fb1f2a014e2ddf2fc3264f8070a37b3c9f6c163590c8d0fa31fdfe18573e65fea7af64c990057262e77a32e73e37b49de
mods/[魔法师] wizards-1.4.1+1.20.1.jar,2902732,2.77 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/NkGaQMDA/versions/QPbAhJE1/wizards-1.4.1%2B1.20.1.jar,f898ae53feaf42c0f14fb2b12ac52df84e215d8f,b413f5fb382bf177ebf66ec55abd520c65aac4ac13cb1ea64f2fb120b311340231d8f87be27f99b86dfdf60663e5b2ad25f123ca79df2d2b567acbdccd223f04
mods/[鼠标手势] MouseTweaks-fabric-mc1.20-2.26.jar,77943,76.12 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/aC3cM3Vq/versions/mjuG4AYd/MouseTweaks-fabric-mc1.20-2.26.jar,6a6b977e671b1ab625e740fc70fb5300c21bb841,d0faf200dda358efddad2d2809f646023f4dd06254572369e07f3bf33cb6941f0fcdb02db4675b30b4f3bd542cbf6196e135680ba91a2b74c2b071f34978e2d5
mods/[龙战利品] dragonloot-1.1.4.jar,194891,190.32 KB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/EldwHO4Z/versions/SJn4GXJb/dragonloot-1.1.4.jar,831e2ac7ed00b3addf8fe592bcac704e62450e21,5315334f2aefd30662e5d9c5cec77ef9c391e898847adb50d29534717ecf05c78083f79a9ec7470b6df475a2d221cd7a4c6d237420cb1328ce19a09f339036c6
mods/【3D可放置食物】3dplaceablefoodUPDATE-1.1.3 1.20.1 fabric.jar,5013876,4.78 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/MFgnFY8Z/versions/ogHC3NaV/3dplaceablefoodUPDATE-1.1.3%201.20.1%20fabric.jar,07cf03deb37900e13510ea5f56d65f1c77668df1,d2e0daf69a1561d7730646d4cffe09b227c0e68ff70556cb4bc733e71413550d5a7e8db141c62bd7d01ef462bb00f50f786cdacc7bc0ea2ad5e3400f77080d77
mods/【GUI】fancymenu_fabric_3.7.0_MC_1.20.1.jar,3620844,3.45 MB,required,required,cdn.modrinth.com,https://cdn.modrinth.com/data/Wq5SjeWM/versions/L92PEacB/fancymenu_fabric_3.7.0_MC_1.20.1.jar,463d81a560492e441b397852359dbcd12a04aa72,8a675268e6d2346683710bab993513c1fa0caef04e986ad7f19ea4563b10be0cef8863566fd7abee8e5b3cf2f9eb74b92097eef1fe34c748f6f9581fc6b6782d
